CustomerID,Region,TownSize,Gender,Age,EducationYears,JobCategory,UnionMember,EmploymentLength,Retired,HouseholdIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,LoanDefault,MaritalStatus,HouseholdSize,NumberPets,NumberCats,NumberDogs,NumberBirds,HomeOwner,CarsOwned,CarOwnership,CarBrand,CarValue,CommuteTime,Telecommute,PoliticalPartyMem,Votes,CreditCard,CardTenure,CardItemsMonthly,CardSpendMonthly,ActiveLifestyle,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,CallingCard,WirelessData,DataLastMonth,DataOverTenure,Multiline,VM,Pager,Internet,CallerID,CallWait,CallForward,ThreeWayCalling,EBilling,TVWatchingHours,OwnsPC,OwnsMobileDevice,OwnsGameSystem,OwnsFax,NewsSubscriber
6045-NANPEA-YAD,5,5,0,33,19,2,0,1,0,102,1.5,0.4743,1.0557,0,1,2,0,0,0,0,1,1,1,1,44.2,25,,0,1,4,15,15,453.54,1,49,11.65,575.5,1,47.45,2190.15,1,1,60.6,2986.65,1,1,1,3,1,1,0,1,1,18,1,1,1,1,1
6077-HDSBQL-V95,5,5,1,18,13,3,0,0,0,18,14.7,0.592704,2.053296,1,1,4,8,2,0,1,1,2,1,0,10.6,34,,0,1,4,0,7,120.52,0,7,6.8,58.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,0,1,1,0,0
9228-SUMFJZ-HDT,1,4,0,29,16,3,0,3,0,55,18.4,6.831,3.289,1,1,7,6,0,0,0,1,2,1,1,20.1,34,,0,0,4,12,6,228.63,0,19,6.75,121,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13,0,0,1,0,0
5402-YTVDEJ-BTW,4,3,0,18,11,6,0,1,0,15,1.3,0.02574,0.16926,1,1,4,7,1,0,0,0,5,1,0,8.4,21,,1,1,4,0,5,97.09,1,9,3.35,23.7,1,26.15,206.7,0,0,0,0,0,0,0,2,0,0,0,0,1,21,1,0,1,0,1
7964-PLQSST-U0V,2,4,1,36,15,2,0,2,0,32,15.9,1.09392,3.99408,1,0,1,0,0,0,0,1,3,1,0,16.3,36,,0,1,2,10,10,263.14,1,21,8.7,197.85,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,25,1,1,0,0,0
6663-QJYWSZ-HBU,1,5,1,29,12,1,0,3,0,39,7.7,1.939938,1.063062,1,0,1,2,0,1,0,0,2,1,0,16.8,31,,0,0,3,5,15,402.77,1,18,3.4,65,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,19,1,0,1,0,0
1142-NJMGGT-FIA,5,3,0,77,9,2,0,12,1,19,12,0.36708,1.91292,0,1,2,0,0,0,0,1,1,1,0,9.9,29,,0,0,3,32,13,261.1,0,64,27.6,1722.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,1
7723-RVLIHB-URK,1,4,0,65,10,2,0,11,1,31,7.5,1.481025,0.843975,0,1,2,2,2,0,0,0,2,0,0,19,34,,0,0,4,36,15,687.96,0,65,23.3,1518.8,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,26,0,0,0,0,1
8253-WARNTP-5BT,1,1,1,19,14,2,0,0,0,24,6,0.3744,1.0656,0,0,2,1,0,1,0,0,1,1,0,7.6,29,,0,1,3,1,11,241.15,1,15,14.15,234.55,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,15,1,1,1,1,1
6266-RPFUST-N4B,3,5,1,54,19,2,0,6,0,59,7.5,0.45135,3.97365,0,1,3,1,1,0,0,1,2,1,0,33.5,34,,0,1,4,22,6,211.38,0,33,6.4,208.5,1,27.8,844.2,0,1,17.8,559.65,1,0,0,1,0,0,0,0,1,16,1,1,0,0,0
0236-BKUNTH-6VO,1,1,1,55,11,1,1,13,0,133,16,7.00112,14.27888,0,1,2,0,0,0,0,1,1,1,1,59.2,27,,1,0,3,22,11,574.87,1,47,8,397.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,1
1849-RKDGYX-5Y2,3,1,1,60,17,1,0,7,0,85,15.5,1.646875,11.528125,0,0,1,0,0,0,0,1,3,1,0,44,12,,1,0,3,10,9,267.37,1,36,8.7,290.05,1,37.85,1338.55,0,1,32.9,1147.6,1,1,1,1,0,1,1,1,1,21,1,1,1,0,0
7457-CZVQBP-9TG,3,4,1,64,9,3,0,33,0,184,6.2,0.924048,10.483952,0,0,1,6,0,0,0,1,1,1,1,90.5,32,,0,0,3,27,9,275.41,0,56,10.55,569.55,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,29,0,1,1,0,0
5463-AWTLNK-F25,2,3,0,47,16,2,0,5,0,185,8.9,2.716725,13.748275,0,1,2,6,0,2,0,1,1,1,0,85.4,23,,0,1,3,4,13,505.3,0,31,6.65,188.9,0,0,0,1,1,52.65,1535.9,0,1,1,0,1,1,1,1,0,22,1,1,0,0,1
9140-IFGCFI-VXB,5,4,0,22,11,1,0,1,0,14,3.7,0.122766,0.395234,0,0,1,2,2,0,0,1,3,0,0,4.2,26,,0,1,3,1,0,0,1,1,3.8,3.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1
5527-BIERFB-V0N,4,4,0,56,15,3,0,15,0,51,9.2,0.591192,4.100808,0,0,1,1,1,0,0,1,2,1,1,37.7,23,,0,1,3,38,9,264.22,0,72,32.1,2453.1,1,31.35,2238.35,1,0,0,0,1,0,0,1,0,0,0,0,1,18,1,1,1,0,1
9842-OTUMVH-RW3,5,2,0,63,19,2,0,6,0,45,13.4,1.25424,4.77576,0,1,2,0,0,0,0,0,3,1,1,18.3,25,,0,0,3,20,13,546.17,1,40,8.8,385.6,1,35,1361.15,1,0,0,0,1,0,0,4,0,0,0,1,1,18,1,0,0,0,0
2460-JWHVPE-ND3,1,1,1,79,11,6,1,36,1,46,7.7,0.733194,2.808806,0,0,1,0,0,0,0,0,1,1,1,21,17,,0,1,3,11,12,241.82,1,32,5.6,202.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
2643-CDXNCN-93B,4,4,1,29,12,2,0,2,0,21,3,0.15876,0.47124,0,0,1,0,0,0,0,1,2,1,0,11.5,28,,0,1,2,3,11,626.88,1,10,4.1,46.25,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,19,0,0,0,0,0
3012-WLEFBR-R17,2,2,0,59,10,5,0,34,0,90,11.3,6.79356,3.37644,0,0,1,3,0,0,0,0,0,-1,-1,-1,25,,0,1,1,28,20,709.77,0,57,12.7,697.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
4684-VUFQOX-OAK,2,3,0,40,17,2,0,2,0,39,17.6,1.969968,4.894032,1,1,2,2,0,2,0,0,4,1,1,17.8,24,,1,1,3,19,10,276.98,1,50,13.25,645.55,1,25.6,1297,1,0,0,0,1,0,0,3,0,0,0,0,1,24,1,1,1,0,0
2678-CLOHMI-U3G,3,1,0,63,14,3,0,26,0,153,9,3.82806,9.94194,0,1,2,1,1,0,0,1,1,1,1,52.5,19,,0,1,1,15,14,593.19,0,34,6.85,245,0,0,0,1,1,47.75,1526.3,1,1,1,0,1,1,1,1,1,16,0,1,0,1,1
0949-WPIHSN-E2W,4,4,0,45,19,1,0,4,0,31,9.9,1.221462,1.847538,0,0,1,1,0,1,0,1,2,1,1,14.3,34,,0,1,2,10,5,105.06,1,23,12.4,279.4,1,31.8,741.15,0,1,25.95,576.2,0,1,0,3,0,1,0,0,1,13,1,0,1,0,0
2649-LMSFFN-EVH,5,2,0,53,16,2,1,6,0,35,14.9,1.016925,4.198075,0,0,1,0,0,0,0,1,2,1,1,16.6,23,,1,1,2,8,7,174.71,1,10,2.85,32.65,1,42.75,409.1,0,0,0,0,0,1,0,1,0,0,1,0,0,18,1,1,1,0,0
1988-LLGSJP-8A5,1,4,0,61,13,2,0,6,0,42,28.7,5.36403,6.68997,1,0,1,0,0,0,0,0,2,1,0,27.5,42,,0,1,4,3,7,212.03,0,9,2.9,24.75,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,23,1,0,1,0,0
6841-JSSSYV-E8Q,1,1,1,78,19,3,0,34,1,23,8.5,0.79373,1.16127,0,0,1,0,0,0,0,0,1,0,1,11.4,24,,1,0,2,39,12,169.14,0,70,37.8,2659.05,1,32.4,2313.65,1,0,0,0,1,0,0,4,0,0,0,0,1,25,1,1,1,0,1
2922-DNYEAH-PAX,2,3,0,36,19,2,0,1,0,46,9.3,1.90371,2.37429,0,0,2,2,1,1,0,1,7,1,0,18.9,22,,1,0,3,4,11,235.47,1,12,2.95,37.7,0,0,0,1,1,23.5,246.55,0,1,1,3,1,1,1,1,1,20,1,1,1,0,0
0867-VOMUOP-05P,2,2,1,64,14,1,0,14,0,68,15.9,1.740732,9.071268,0,0,1,9,0,0,0,1,5,1,1,38.8,39,,1,1,2,26,8,158.23,0,63,11.6,772.35,1,40.15,2485.6,1,0,0,0,1,1,1,4,1,0,1,1,1,27,1,1,1,1,1
2063-NKBVFX-PD0,5,1,0,65,11,3,0,30,0,102,6.6,4.436388,2.295612,0,1,2,2,2,0,0,0,0,-1,-1,-1,16,,0,0,2,35,9,300.39,0,67,24.55,1597.25,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,24,1,0,1,0,1
8063-SFPOTJ-5EN,4,3,0,26,21,1,1,0,0,34,21.9,4.408032,3.037968,1,0,1,0,0,0,0,1,1,1,0,16.1,23,,1,1,4,8,14,354.09,0,7,4.2,27.35,1,31.15,188.75,0,1,34.3,216.65,0,1,1,4,0,0,0,0,1,22,1,1,1,1,0
9405-TTUAHX-GC0,4,4,1,24,15,6,0,2,0,26,2.8,0.323232,0.404768,0,1,4,2,0,2,0,1,3,1,1,12.9,19,,1,1,1,6,11,454.04,0,43,7.7,326.25,1,36.65,1644.6,1,0,0,0,1,1,0,3,0,0,0,0,1,23,1,1,1,0,0
8327-RBGUNG-MBN,2,4,1,58,11,1,0,16,0,41,6.9,0.19803,2.63097,0,0,1,0,0,0,0,1,2,0,0,21.1,24,,0,0,2,38,10,481.52,1,71,35.9,2464.1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,20,1,1,0,0,1
6624-JYEJEC-28C,3,2,1,28,17,5,0,3,0,19,5.6,0.591584,0.472416,1,0,1,0,0,0,0,0,1,1,1,9.6,20,,1,1,2,3,12,280.87,1,7,4,29.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6507-FJIIUT-R85,4,4,1,69,13,1,0,15,0,100,13.9,2.4603,11.4397,0,1,2,0,0,0,0,1,5,1,1,61.9,26,,0,1,2,39,15,495.67,1,72,44.7,3215.3,0,0,0,1,1,50.75,3474.9,1,0,1,0,1,1,1,1,0,20,0,0,0,1,1
4505-NPXUIA-TT7,5,3,1,75,13,2,0,4,0,29,13.8,2.033016,1.968984,0,0,1,1,1,0,0,0,3,1,0,13.2,31,,1,1,2,40,9,243.19,0,72,44.25,3077.2,1,39.95,2955.35,1,0,0,0,1,0,0,2,0,0,0,0,1,22,1,1,0,0,1
0669-INIEKV-F3O,3,5,1,58,13,1,0,20,0,113,22.9,1.345604,24.531396,0,1,2,9,2,0,0,1,4,1,0,57.6,27,,1,1,4,33,15,857.61,1,60,32.9,2071.3,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,18,1,0,0,0,1
8506-AHNZEB-MOF,3,4,1,51,22,1,1,10,0,78,3.2,1.315392,1.180608,0,0,3,0,0,0,0,1,2,1,1,47.8,21,,0,0,1,12,13,491.02,0,32,18.35,554.8,1,66.2,2169.3,1,1,60.45,1911.8,1,1,1,3,1,1,1,1,1,25,1,1,1,1,1
8085-VDLDAZ-Z8F,5,3,1,74,18,1,0,13,0,79,11.3,0.919481,8.007519,0,1,2,11,0,0,0,0,4,1,0,34.8,31,,1,1,1,24,10,322.41,1,50,15.25,775.3,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,16,0,0,1,0,1
6704-NIJWSN-VQ2,1,1,1,28,20,1,0,0,0,61,7.4,1.990674,2.523326,1,0,1,3,3,0,0,1,1,1,0,27.9,21,,0,0,1,1,8,448.59,1,2,2.4,4.25,0,0,0,1,0,0,0,0,0,0,4,0,1,0,1,0,22,1,1,1,0,0
0108-VXMWNR-WG6,5,2,0,62,22,6,0,13,0,224,15.3,29.47392,4.79808,1,0,1,8,0,2,0,0,3,1,0,78,18,,0,1,3,25,8,277.82,0,55,15.4,820.45,1,47.85,2720.95,1,1,32.7,1673.15,1,1,1,0,1,1,1,1,1,22,1,0,1,1,0
2247-VCPUDZ-6VK,4,4,1,33,15,5,0,7,0,22,8.7,0.729234,1.184766,0,0,1,0,0,0,0,1,1,0,0,8.1,25,,0,0,2,15,7,234.16,0,60,13.45,815.1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,22,1,1,0,0,0
2490-WECUNU-56Y,2,1,1,47,16,2,1,5,0,31,5,0.37975,1.17025,0,0,1,1,0,1,0,0,6,1,1,14.5,19,,1,1,2,10,14,359.23,0,29,8.45,269.1,1,25.65,744.4,0,0,0,0,0,0,0,3,0,0,0,0,1,28,1,0,1,0,1
3189-LIDGND-RZ6,4,2,0,51,17,6,0,19,0,138,6.4,1.430784,7.401216,0,1,2,7,0,0,0,1,4,1,1,81.7,23,,0,0,4,27,14,457.81,0,51,10.95,594.6,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,20,1,0,1,0,1
7187-UMAGTR-ZXO,2,1,1,52,18,3,0,17,0,104,4.3,1.176136,3.295864,0,1,2,8,0,0,0,1,1,1,1,55.5,15,,0,0,1,29,17,831.09,1,53,9.8,529.7,0,0,0,1,1,46.3,2312.3,1,1,1,0,1,1,1,1,0,22,0,0,0,0,1
2536-UDPRZF-VKA,5,4,1,38,13,2,0,1,0,41,10,0.451,3.649,0,1,5,1,1,0,0,0,1,1,0,20.7,29,,0,0,3,1,10,348.94,0,3,1.1,8.8,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,21,0,1,1,0,0
5185-RRHYJG-O66,3,1,1,22,14,1,1,1,0,37,22.2,4.657338,3.556662,1,1,7,0,0,0,0,1,4,1,1,19.8,24,,0,1,1,4,8,207.06,1,12,7.25,92.8,1,36.15,414.6,1,0,0,0,1,1,0,0,1,1,1,1,1,26,1,1,1,0,1
3614-SBLBNE-4MN,4,3,0,42,14,6,0,11,0,39,2.1,0.092547,0.726453,0,0,1,0,0,0,0,1,3,1,0,11.9,28,,0,0,2,2,15,827.64,0,8,2.65,13.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,0,0,0
7139-ECRLZI-XGU,3,4,1,34,19,3,0,6,0,40,3.2,0.39296,0.88704,0,0,1,0,0,0,0,1,2,1,0,21.2,34,,0,0,3,16,11,203.34,1,51,18.4,934.8,1,28.8,1416.1,1,0,0,0,1,0,0,0,0,0,1,0,1,22,0,1,1,0,1
5042-KTPWUC-WMN,2,1,0,35,21,6,0,5,0,30,10.1,1.46955,1.56045,0,0,2,1,1,0,0,0,3,1,1,13.7,23,,1,1,1,1,7,287.52,1,1,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
8369-MBTIPE-9QA,4,3,0,23,11,2,0,2,0,42,9.5,1.3566,2.6334,1,1,3,0,0,0,0,0,5,1,0,22.6,20,,1,0,4,5,11,235.71,0,26,8.15,216.6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,32,0,0,1,0,0
5824-ZGVEJI-9BO,3,5,0,46,12,2,1,4,0,42,9.3,1.843632,2.062368,0,0,1,0,0,0,0,0,1,1,0,18.8,37,,1,0,2,21,8,313.94,0,40,4.75,172.3,1,51.75,1935.55,1,1,49,1991.45,0,1,1,2,1,1,1,1,0,25,1,0,0,0,1
5656-ZNMXTE-KZR,3,2,0,34,16,5,0,8,0,23,11.9,1.064693,1.672307,0,0,1,4,3,1,0,0,1,1,1,7.3,21,,1,0,2,5,11,206.58,1,8,4.05,31.95,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,20,0,0,0,0,0
6408-JSHAET-T6V,5,3,1,35,20,2,0,1,0,103,9.3,3.467598,6.111402,1,1,5,1,1,0,0,1,0,-1,-1,-1,28,,0,1,4,17,18,625.77,0,44,13.8,608,1,49.65,2210.7,1,1,40.7,1706.9,1,1,1,4,1,0,0,0,1,20,1,1,1,1,0
9758-NBCVXD-AWA,3,2,1,55,10,2,0,9,0,41,6.5,0.39975,2.26525,0,1,2,13,2,0,0,1,2,1,1,23.9,20,,0,0,5,31,9,623.76,0,67,33.65,2159.75,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,17,1,0,0,0,1
3678-BGOGYB-ES1,4,1,0,33,19,2,0,2,0,48,5.9,1.35936,1.47264,0,0,3,11,1,0,0,1,4,1,1,33.1,21,,0,1,4,8,11,457.52,0,19,4.3,78.45,1,50.35,857.35,1,1,40.75,755.7,0,1,1,1,1,1,1,1,0,28,1,1,1,0,0
3404-PQSPTY-4AZ,3,4,0,41,17,3,0,4,0,49,12.5,0.557375,5.567625,0,1,2,4,0,0,0,1,1,1,1,25.2,26,,0,1,4,17,7,117.2,1,36,12.25,466.65,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,21,1,1,1,1,0
0939-TKCSFT-L6M,3,3,1,68,14,5,1,27,1,20,4,0.2368,0.5632,0,0,2,0,0,0,0,1,1,0,0,9.5,23,,1,1,2,40,9,108.5,0,72,45.25,3271.5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,14,0,0,0,0,1
9334-HETXZJ-33F,4,4,0,35,20,1,0,4,0,30,11,0.6864,2.6136,1,0,4,11,2,0,0,0,4,1,1,12.5,26,,0,1,4,9,6,90.78,1,25,6.05,174.7,1,28.7,632.25,0,0,0,0,1,0,0,0,1,0,0,0,0,20,1,1,1,0,0
8233-GJIRMZ-YYB,1,2,1,63,10,2,0,2,1,19,14.3,1.399255,1.317745,0,1,4,3,0,3,0,0,1,1,1,10.9,24,,1,1,5,33,11,349.61,1,64,23.4,1403,0,0,0,1,1,30.4,1902.8,1,0,0,2,1,1,1,1,1,16,1,1,1,1,1
9698-EEPUOH-LHZ,4,3,0,57,11,6,0,32,0,236,7,10.738,5.782,0,1,2,0,0,0,0,1,4,1,0,80.1,25,,1,1,4,40,8,200.45,1,72,52.95,3758.95,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,19,1,1,0,0,1
1531-HCGTLO-7M0,3,5,1,69,10,1,0,21,0,67,6.8,2.177768,2.378232,1,1,2,10,1,0,1,0,2,1,1,34.6,25,,1,0,3,27,11,470.72,1,38,9.35,384.3,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,18,0,0,0,0,0
4343-WBZALK-46D,3,1,1,31,14,5,0,6,0,25,9.7,0.594125,1.830875,0,0,1,3,0,1,0,1,1,1,0,13.3,18,,1,1,4,13,7,144.14,1,43,10.9,417.05,1,44,1905.95,1,1,27.75,1133.6,1,1,1,2,1,1,1,1,0,20,1,0,1,1,0
4397-VEBEME-K4H,1,3,1,63,10,6,0,20,1,14,10.2,0.251328,1.176672,0,0,1,0,0,0,0,1,4,0,0,7,22,,1,1,3,18,15,336.8,1,51,5.65,300,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,20,0,0,1,0,1
2566-BDYEOQ-YR2,2,1,1,36,18,3,0,9,0,45,15.2,1.97676,4.86324,1,0,1,2,2,0,0,0,5,1,0,24.8,18,,0,1,3,6,11,304.54,0,12,9.6,152.4,0,0,0,1,1,44.65,519,0,1,0,0,1,1,1,1,0,23,1,0,0,1,1
5578-LPGUVE-NUC,2,2,1,24,19,1,0,0,0,30,14.6,3.27624,1.10376,1,1,3,0,0,0,0,1,3,1,1,16.7,22,,0,1,4,6,13,236.89,1,17,4.4,62.75,1,34.5,487.7,0,0,0,0,0,0,0,4,0,0,0,0,1,22,1,1,1,0,0
8121-NIPRAQ-Q9B,5,4,0,24,11,1,0,2,0,19,11.5,0.229425,1.955575,1,1,6,0,0,0,0,0,1,0,0,9.1,26,,0,0,4,3,10,214.52,0,7,5.45,21.9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,17,1,0,1,0,0
3197-MIEMTJ-RT2,5,2,0,24,17,2,0,0,0,24,6.8,0.148512,1.483488,1,0,2,3,2,1,0,1,3,1,0,13.9,21,,1,1,2,5,14,632.14,0,20,7.6,146.85,1,51.3,1064.3,1,1,48.85,939.8,1,1,1,4,1,1,1,1,0,25,1,1,0,0,1
7274-HQGJWO-OPF,3,1,1,48,21,2,0,2,0,165,24.5,15.8466,24.5784,1,1,5,9,0,0,0,1,2,1,0,89.1,34,,0,0,3,1,9,433.87,0,4,5.1,20.4,1,25.6,78.95,1,0,0,0,0,0,0,4,0,0,0,0,1,23,1,1,1,0,0
4377-SVNMWL-PD6,5,5,1,47,8,3,0,18,0,51,7.9,1.837224,2.191776,0,1,2,3,1,0,0,1,0,-1,-1,-1,25,,1,1,3,5,9,193.31,0,13,7.1,88.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
0762-UVOPNW-HY2,2,3,0,63,12,2,0,4,0,47,4.7,0.382157,1.826843,0,1,2,0,0,0,0,1,3,1,0,19.8,23,,0,1,3,17,10,185.05,0,34,14.25,524.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,1
4549-PFIHSS-FNN,2,2,0,60,18,6,1,18,1,26,13.3,1.894984,1.563016,0,0,1,8,1,0,0,1,3,1,1,11.9,19,,0,0,2,24,10,209.44,0,47,7.35,344.15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,17,0,0,0,0,1
9593-YUJKEA-GMP,2,3,1,42,16,2,0,1,0,20,10.2,0.51612,1.52388,0,0,1,6,0,0,0,1,3,0,1,12.2,24,,0,1,4,20,7,119.59,1,33,5.75,179.85,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,25,0,0,0,0,0
7437-HQDRCA-GOC,3,3,1,43,15,5,0,14,0,60,6.9,0.32292,3.81708,0,1,3,5,0,0,0,1,0,-1,-1,-1,24,,1,0,2,25,10,160.89,1,64,17.55,1128.25,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,21,1,0,0,0,1
9643-NDPSTS-VDD,5,4,0,67,6,1,0,15,1,12,6.4,0.375552,0.392448,0,1,2,0,0,0,0,1,1,0,0,5.9,20,,1,1,3,39,17,757.39,1,72,24.05,1622.8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0,0,0,1
9576-DLFIAH-I33,1,2,0,27,15,2,0,1,0,69,8.4,2.341584,3.454416,1,0,2,2,1,0,1,1,2,1,1,34.1,18,,1,1,4,6,6,164.16,1,13,4.4,62.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,1
6931-KRBAKK-3OD,3,1,1,51,18,4,0,13,0,39,19.1,3.35205,4.09695,0,1,2,2,1,1,0,1,0,-1,-1,-1,19,,0,0,3,22,11,266.83,0,57,30.8,1680.85,1,48.4,2663.5,1,1,37.6,2076.3,1,1,0,3,0,0,0,1,1,20,1,1,1,0,1
7358-HOLJDC-BXP,3,3,0,67,9,6,0,18,0,40,5.9,0.14632,2.21368,0,0,1,6,2,0,0,1,2,1,1,25.3,28,,0,0,3,24,9,315.09,1,50,16.65,847.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0
5640-IMRESH-RVW,2,4,1,75,8,6,0,42,1,52,5.8,1.541176,1.474824,0,0,1,0,0,0,0,0,2,1,0,25.4,27,,0,1,2,33,11,653.73,1,69,14.05,973.3,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,23,0,0,0,0,0
6841-RNTYXJ-FCK,5,3,1,69,11,3,0,32,0,67,22.1,3.316768,11.490232,0,0,1,5,0,0,2,0,3,1,1,34.2,24,,0,1,5,38,11,599.61,0,71,27.9,1896.45,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,27,1,0,0,0,1
4679-UATVDO-CJT,1,1,0,63,12,2,0,8,0,87,5.5,1.124475,3.660525,0,0,1,0,0,0,0,0,1,1,0,48.1,12,,1,1,1,33,10,477.58,0,66,11.25,702.2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25,1,0,1,0,1
9396-TEWFMY-BZ3,5,1,0,74,10,2,1,8,1,9,23.7,0.379674,1.753326,0,0,1,0,0,0,0,0,2,0,1,5.3,24,,0,1,2,6,11,264.49,1,17,10.9,238.95,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0
9127-WBQSXN-CYS,3,1,0,68,12,5,0,39,0,86,15.4,2.304456,10.939544,0,0,1,10,0,3,0,0,3,1,1,61.4,20,,0,1,4,27,5,227.87,0,61,15.65,912.75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,27,0,0,0,0,1
7228-EULAST-BP7,4,1,0,56,10,6,1,31,0,141,5.1,2.272356,4.918644,0,1,3,7,0,2,0,0,5,1,0,96.8,19,,1,1,1,38,11,1295.33,0,72,61.55,4499.9,0,0,0,1,1,60.25,4264.15,1,1,0,1,1,1,1,1,0,21,1,0,0,0,1
2092-TUFIRF-WFP,5,5,0,52,15,4,0,16,0,121,5.6,4.13336,2.64264,0,1,2,5,3,2,0,0,1,1,1,63.3,30,,1,1,1,30,7,688.41,1,67,22.3,1592.55,1,47.45,3124.5,1,1,53.2,3472.75,1,1,1,4,1,1,1,1,1,17,1,1,1,1,1
4604-KMGBYC-R8T,5,3,0,28,19,6,0,2,0,86,4.5,1.22679,2.64321,0,0,1,0,0,0,0,1,2,1,1,38.5,34,,0,1,4,10,6,322.89,1,29,8.15,241.95,1,53.95,1450.8,1,1,70.4,1872.1,0,1,1,2,1,1,1,1,1,18,1,1,1,1,1
8388-HSESXY-LG4,4,3,0,46,13,1,0,9,0,68,12,3.59856,4.56144,0,0,1,0,0,0,0,0,2,1,0,37.7,22,,0,1,3,13,10,267.75,1,29,6.1,199.55,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,26,1,1,0,0,0
9919-XFCSCR-I4R,2,3,1,31,12,6,1,8,0,40,24.4,2.72304,7.03696,1,0,2,9,1,0,0,0,3,1,0,23.5,17,,0,0,3,13,6,104.01,0,54,16.6,879.2,0,0,0,1,1,36.5,2011.65,1,1,0,1,1,1,1,1,0,21,1,0,0,1,1
2280-MACNBB-DNN,1,2,0,27,15,6,0,4,0,23,10.1,1.342694,0.980306,1,1,5,1,1,0,0,0,0,-1,-1,-1,23,,0,0,2,9,8,154.37,0,36,11.55,440.15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18,0,1,1,0,0
5095-ZVZRMJ-RW7,1,1,0,30,17,5,1,4,0,25,6.7,0.11055,1.56445,0,0,1,1,0,0,1,0,0,-1,-1,-1,14,,1,0,5,4,9,382.07,1,6,4.45,26.95,1,31.6,181.65,0,1,24.4,118.95,1,1,1,4,0,1,0,0,1,24,1,1,1,0,0
2527-HHGXKT-TUY,3,1,0,74,12,3,0,21,1,11,8.8,0.23716,0.73084,0,1,2,6,0,1,0,1,0,-1,-1,-1,29,,0,0,3,39,9,122.29,0,72,59.35,4252.65,1,45.15,3172.65,1,1,37.55,2740.65,1,0,1,2,1,0,0,0,1,23,1,1,0,1,1
