Region,TownSize,Gender,Age,EducationYears,JobCategory,EmploymentLength,HouseholdIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,LoanDefault,MaritalStatus,HouseholdSize,NumberPets,NumberCats,NumberDogs,NumberBirds,HomeOwner,CarsOwned,CarOwnership,CarBrand,CarValue,CommuteTime,Telecommute,Votes,CreditCard,CardTenure,CardItemsMonthly,CardSpendMonthly,ActiveLifestyle,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,CallingCard,WirelessData,DataLastMonth,DataOverTenure,Multiline,VM,Pager,Internet,CallerID,CallWait,CallForward,ThreeWayCalling,EBilling,TVWatchingHours,OwnsPC,OwnsMobileDevice,OwnsGameSystem,OwnsFax,NewsSubscriber,equivalence_class,re_identification_risk,scenario_one,scenario_two,scenario_three,scenario_four
3,2,0,24 - 34,12 - 16,1,5 and Under,10 - 40,22.956046174326104,0.6132839204166172,4.329798689845536,1,0,1,2,0,2,0,1,1,1,0,13.349540626022389,20,,1,5,10.204638747901344,10,192.04,1,30,3.8,115.55,0,0.0,0.0,1,1,20.7,593.3,0,0,0,0,1,1,1,1,0,18,1,1,1,0,0,3-2-0-12 - 16-1,0.06666666666666667,0.0125,0.02,0.023,0.06666666666666667
4,2,0,64 and Over,6 - 12,5,35 and Over,10 - 40,12.323696968837574,0.6326473590373282,3.0302644004038806,0,1,2,0,0,0,0,1,1,1,0,11.315509347335507,19,,1,2,39.534983705813374,15,357.72,0,72,71.2,5133.45,0,0.0,0.0,1,0,0.0,0.0,1,0,0,1,1,1,0,1,0,19,1,0,0,0,1,4-2-0-6 - 12-5,0.3333333333333333,0.0625,0.09999999999999999,0.11499999999999999,0.3333333333333333
3,2,1,24 - 34,12 - 16,1,5 and Under,40 - 80,9.363596748331188,1.9690030536542107,4.357895327970937,0,1,3,2,0,2,0,1,1,1,1,25.60404732767725,31,,0,4,11.14676983074499,7,143.71,0,17,5.2,81.85,1,43.2,667.5,1,1,41.75,659.1,0,1,1,4,1,1,1,1,1,25,1,1,0,0,1,3-2-1-12 - 16-1,0.06666666666666667,0.0125,0.02,0.023,0.06666666666666667
4,4,1,64 and Over,16 and Over,5,25 and Over,40 - 80,7.076440539338522,1.524080768064116,2.3732762593285717,0,0,1,6,0,0,0,0,3,1,0,41.432359073173316,29,,1,3,34.66763193869303,8,175.07,1,68,17.5,1165.5,1,30.0,2079.45,1,0,0.0,0.0,1,0,0,4,0,0,0,0,1,27,1,0,1,0,1,4-4-1-16 and Over-5,0.3333333333333333,0.0625,0.09999999999999999,0.11499999999999999,0.3333333333333333
2,3,1,34 - 44,12 - 16,2,5 and Under,10 - 40,7.38996824588213,1.876003457090079,1.4788470176232502,0,1,3,7,0,0,0,1,2,1,0,21.448745964731998,23,,0,4,25.704201336775515,16,339.2,0,69,11.3,787.75,1,43.35,2969.85,1,1,30.0,2170.4,1,0,0,3,1,0,1,1,1,25,1,1,0,0,1,2-3-1-12 - 16-2,0.058823529411764705,0.011029411764705881,0.01764705882352941,0.02029411764705882,0.058823529411764705
3,1,0,44 - 54,16 and Over,1,5 - 10,80 - 120,9.681486713895932,1.4260485004007104,6.294739869094308,0,0,1,4,0,0,0,1,0,-1,-1,-3.4694641752795,21,,1,4,29.90604665267835,11,256.58,0,66,8.65,608.75,1,49.1,3228.2,1,1,73.1,4809.4,1,1,1,4,1,1,1,0,1,20,1,1,1,1,1,3-1-0-16 and Over-1,0.1,0.018750000000000003,0.03,0.034499999999999996,0.1
3,2,0,24 and Under,6 - 12,1,5 and Under,10 - 40,11.516665845828184,0.7351723313499658,0.35024863200309486,0,0,3,8,0,1,0,1,1,1,0,11.850737892037898,21,,0,3,-1.275534098099488,9,161.37,0,8,3.1,20.35,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,24,1,0,1,0,0,3-2-0-6 - 12-1,0.125,0.0234375,0.0375,0.043125,0.125
5,5,1,24 - 34,12 - 16,3,5 and Under,10 - 40,12.875734382800232,1.6325538363772147,0.5498893952509611,1,1,4,0,0,0,0,1,3,0,0,7.100567301203406,28,,1,4,6.74544955730636,9,376.44,0,33,2.95,93.65,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,1,1,0,21,0,1,0,0,1,5-5-1-12 - 16-3,0.125,0.0234375,0.0375,0.043125,0.125
2,2,1,24 and Under,6 - 12,3,5 and Under,10 - 40,-2.451862692654361,0.30680393578533427,-1.1550602909357717,1,0,4,0,0,0,0,0,1,1,1,24.745385996432283,21,,1,2,2.9805958548383957,10,296.81,1,3,3.95,14.75,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,21,0,0,1,0,0,2-2-1-6 - 12-3,0.25,0.046875,0.075,0.08625,0.25
3,3,1,54 - 64,12 - 16,2,5 and Under,10 - 40,-0.17899794103086153,0.5275995376249043,1.0918894154617527,0,0,1,0,0,0,0,1,2,1,1,13.487122187111634,24,,0,3,31.71149889996974,8,227.79,0,64,9.0,546.4,1,29.05,1816.6,1,0,0.0,0.0,1,1,0,0,0,0,0,0,1,21,1,0,1,0,0,3-3-1-12 - 16-2,0.043478260869565216,0.008152173913043478,0.013043478260869565,0.014999999999999998,0.043478260869565216
3,3,1,54 - 64,6 - 12,2,5 and Under,10 - 40,15.805632144796192,1.2532685173135727,2.3482034215886185,0,0,1,2,2,0,0,1,2,1,0,20.534843515564873,36,,0,3,9.468095201544063,10,193.53,0,25,14.4,330.75,1,23.6,557.3,0,0,0.0,0.0,1,0,0,1,0,0,0,0,1,15,1,1,1,0,0,3-3-1-6 - 12-2,0.1111111111111111,0.020833333333333332,0.03333333333333333,0.03833333333333333,0.1111111111111111
2,1,0,34 - 44,16 and Over,5,10 - 15,40 - 80,1.2098040743825393,0.771629361385773,1.20341766225408,0,1,3,0,0,0,0,1,0,-1,-1,-2.696496015984957,23,,0,4,19.865409029824235,10,213.19,1,71,27.3,1935.2,0,0.0,0.0,1,0,0.0,0.0,1,0,0,0,1,1,0,1,0,11,0,1,0,0,1,2-1-0-16 and Over-5,0.14285714285714285,0.026785714285714284,0.04285714285714285,0.04928571428571428,0.14285714285714285
4,2,1,34 - 44,12 - 16,1,5 and Under,10 - 40,6.721167153413894,0.27924097877409726,1.9741513184126689,0,0,1,7,1,1,2,1,1,1,0,24.972477438145955,28,,1,2,21.289751988185298,12,186.15,0,45,8.2,365.7,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,0,1,1,1,0,17,0,0,0,0,0,4-2-1-12 - 16-1,0.06666666666666667,0.0125,0.02,0.023,0.06666666666666667
5,5,0,64 and Over,6 - 12,2,10 - 15,40 - 80,10.907282070178344,3.01972565422529,5.279414591747891,0,0,1,3,0,3,0,0,1,1,0,18.155642708923306,32,,0,2,17.43099596631633,10,474.95,1,32,8.75,269.15,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,30,0,1,0,0,0,5-5-0-6 - 12-2,0.0625,0.01171875,0.01875,0.0215625,0.0625
3,4,1,44 - 54,12 - 16,5,10 - 15,40 - 80,8.88686766569704,3.338061041176075,1.9415851417539238,0,0,1,3,0,0,0,0,2,1,0,35.0029139337192,26,,0,4,28.030638048846672,9,168.48,0,52,19.5,1073.15,0,0.0,0.0,1,0,0.0,0.0,1,1,0,1,1,1,1,1,0,25,1,0,1,0,1,3-4-1-12 - 16-5,0.3333333333333333,0.0625,0.09999999999999999,0.11499999999999999,0.3333333333333333
2,1,0,44 - 54,6 - 12,2,5 and Under,10 - 40,1.514984278455958,-0.09239653454111649,1.908235231889681,0,1,2,1,1,0,0,0,3,1,0,15.594470668098255,23,,0,3,4.938060956318117,10,198.49,1,5,5.8,47.65,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,1,1,1,1,0,21,0,0,0,0,0,2-1-0-6 - 12-2,0.05263157894736842,0.009868421052631578,0.015789473684210523,0.018157894736842102,0.05263157894736842
3,1,1,34 - 44,6 - 12,3,10 - 15,10 - 40,10.120876770068532,0.5044170427845226,1.0223230826837733,0,0,1,1,1,0,0,1,1,1,0,22.173242703889223,24,,0,1,10.292647088829488,8,406.43,0,16,6.85,111.3,1,47.0,690.7,1,1,38.95,548.25,0,1,1,1,1,1,1,1,1,18,1,0,1,0,0,3-1-1-6 - 12-3,0.25,0.046875,0.075,0.08625,0.25
1,1,1,64 and Over,12 - 16,1,5 - 10,40 - 80,3.5844513130158404,1.3571932502242623,1.569646443944488,0,1,2,1,1,0,0,1,3,1,0,21.970682392651604,15,,0,1,28.44699903625633,9,508.37,0,63,14.85,931.8,0,0.0,0.0,1,1,34.75,2170.3,0,1,0,0,1,1,1,1,0,16,0,1,0,0,1,1-1-1-12 - 16-1,0.029411764705882353,0.005514705882352941,0.008823529411764706,0.01014705882352941,0.029411764705882353
1,1,0,44 - 54,6 - 12,2,5 and Under,40 - 80,5.5294210441656695,0.5509878340235561,1.0502631170687704,0,1,2,13,2,0,0,1,3,0,1,22.097437600966256,23,,1,3,11.025463435182816,11,423.21,0,23,11.95,298.25,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,1,1,1,1,0,25,0,0,0,0,0,1-1-0-6 - 12-2,0.037037037037037035,0.006944444444444444,0.01111111111111111,0.012777777777777777,0.037037037037037035
1,1,1,34 - 44,16 and Over,5,5 and Under,10 - 40,1.5374353238960323,0.029482795801398204,-0.2732137048935616,0,0,1,2,0,2,0,1,6,0,1,6.323301731671697,18,,1,2,18.082451640879604,7,112.85,0,57,15.6,878.65,0,0.0,0.0,1,1,47.2,2716.25,0,1,1,1,1,1,1,1,1,21,1,0,1,0,0,1-1-1-16 and Over-5,0.14285714285714285,0.026785714285714284,0.04285714285714285,0.04928571428571428,0.14285714285714285
3,3,0,54 - 64,6 - 12,5,15 - 20,40 - 80,4.1522399884653725,0.39089081765598965,1.416622806276547,0,1,3,2,2,0,0,1,2,1,1,28.65426095104077,32,,0,4,36.356241384171945,15,578.44,1,71,40.4,2909.45,0,0.0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,1,3-3-0-6 - 12-5,0.3333333333333333,0.0625,0.09999999999999999,0.11499999999999999,0.3333333333333333
4,1,1,44 - 54,12 - 16,1,5 and Under,40 - 80,13.917118471649566,0.7461336273798289,5.739254870894487,0,0,2,1,0,1,0,1,4,1,0,27.72254969663367,18,,0,2,14.685142104626294,11,404.0,0,33,8.85,285.15,1,44.1,1463.55,1,1,39.45,1241.7,1,1,1,1,1,1,1,1,1,19,1,1,1,1,0,4-1-1-12 - 16-1,0.08333333333333333,0.015625,0.024999999999999998,0.028749999999999998,0.08333333333333333
5,3,0,64 and Over,12 - 16,6,30 and Over,300 and Over,12.258889325462322,30.994486664254392,23.11711253956168,1,0,1,1,1,0,0,1,2,1,1,93.24650945092978,29,,1,1,39.54344685571068,7,1090.79,1,72,34.85,2405.9,1,46.7,3244.45,1,1,53.05,3634.7,1,1,1,1,1,1,1,1,0,17,1,0,0,0,1,5-3-0-12 - 16-6,0.25,0.046875,0.075,0.08625,0.25
5,2,1,64 and Over,6 - 12,1,10 - 15,10 and Under,5.578414178078077,0.14934594950389934,-1.9833342349504077,0,1,3,8,0,3,0,1,3,0,0,4.762032571861154,24,,0,4,28.505795954138172,8,122.26,1,65,19.6,1408.9,0,0.0,0.0,1,0,0.0,0.0,0,0,0,1,1,0,1,0,0,17,1,1,0,0,1,5-2-1-6 - 12-1,0.16666666666666666,0.03125,0.049999999999999996,0.057499999999999996,0.16666666666666666
1,1,1,24 and Under,12 - 16,5,5 and Under,10 - 40,4.653806027659714,0.12145485118008384,0.921006182109135,0,0,1,0,0,0,0,0,2,1,0,8.251355234515819,24,,1,2,3.9338343929234583,12,428.29,0,8,5.6,33.1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,4,0,0,0,0,0,21,1,0,0,0,0,1-1-1-12 - 16-5,0.08333333333333333,0.015625,0.024999999999999998,0.028749999999999998,0.08333333333333333
2,1,1,24 - 34,12 - 16,1,5 and Under,40 - 80,16.681201042463357,2.10436306776277,4.580810150943869,0,1,3,0,0,0,0,1,2,1,1,19.069321610984442,23,,0,3,3.1701297931410313,14,483.02,1,7,3.1,17.2,1,21.45,133.4,0,0,0.0,0.0,0,0,0,3,0,0,1,0,1,21,1,1,1,0,0,2-1-1-12 - 16-1,0.037037037037037035,0.006944444444444444,0.01111111111111111,0.012777777777777777,0.037037037037037035
3,5,1,54 - 64,6 - 12,6,15 - 20,40 - 80,6.42466514792425,1.5081321379986208,2.695642872607735,0,1,4,5,0,0,0,1,3,1,0,36.2275369832847,23,,0,4,13.775233752889635,10,154.05,1,23,11.5,254.25,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,21,1,1,0,0,1,3-5-1-6 - 12-6,0.3333333333333333,0.0625,0.09999999999999999,0.11499999999999999,0.3333333333333333
2,3,0,44 - 54,12 - 16,2,5 - 10,40 - 80,20.969860542484646,6.608785029041591,3.070924470764195,0,1,2,0,0,0,0,0,2,1,0,16.67656490621375,29,,1,2,11.522517522677486,11,442.94,0,32,12.0,367.2,0,0.0,0.0,1,1,32.2,1040.6,1,0,1,4,1,1,1,1,0,19,1,0,0,0,0,2-3-0-12 - 16-2,0.07692307692307693,0.014423076923076924,0.023076923076923078,0.02653846153846154,0.07692307692307693
1,1,0,64 and Over,6 - 12,1,10 - 15,40 - 80,11.484696984848139,2.9765419608500205,2.623500978766598,0,1,2,0,0,0,0,0,3,1,0,32.6492961527553,19,,0,4,35.04280364100494,12,383.15,0,69,22.05,1663.1,0,0.0,0.0,1,0,0.0,0.0,1,0,0,1,0,0,0,0,0,14,1,0,0,0,1,1-1-0-6 - 12-1,0.05555555555555555,0.010416666666666666,0.016666666666666666,0.019166666666666665,0.05555555555555555
4,2,1,34 - 44,6 - 12,2,5 and Under,40 - 80,10.305408815328054,-0.14976194828931358,3.151631878128763,0,0,1,3,0,0,0,0,1,1,0,23.941667993807666,24,,0,3,4.5347890913624544,9,453.92,1,10,4.05,56.5,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,1,0,0,1,0,19,1,0,1,0,0,4-2-1-6 - 12-2,0.14285714285714285,0.026785714285714284,0.04285714285714285,0.04928571428571428,0.14285714285714285
1,1,1,44 - 54,12 - 16,2,5 and Under,10 - 40,13.437261741491115,1.5123942820886387,3.366516114039233,0,0,1,1,0,1,0,1,2,1,1,16.32210712061532,21,,1,2,7.00138148457954,7,199.04,0,13,5.0,48.65,0,0.0,0.0,1,1,31.75,386.35,0,0,1,2,1,1,1,1,0,30,1,1,0,0,0,1-1-1-12 - 16-2,0.030303030303030304,0.005681818181818182,0.00909090909090909,0.010454545454545454,0.030303030303030304
5,1,0,44 - 54,12 - 16,2,5 and Under,40 - 80,3.416981307731686,0.9570385083424237,1.5601050611249536,1,0,1,6,2,0,0,0,4,1,1,37.98435687559983,9,,1,2,12.605812935916713,8,417.99,1,47,11.4,514.25,1,19.55,947.5,1,0,0.0,0.0,0,0,0,3,0,0,0,0,1,12,1,1,1,0,1,5-1-0-12 - 16-2,0.2,0.037500000000000006,0.06,0.06899999999999999,0.2
3,2,0,64 and Over,16 and Over,6,30 and Over,80 - 120,2.621332134295759,1.4575683104032633,3.9314100220317556,0,0,1,3,1,0,0,1,0,-1,-1,-1.4104603216463574,25,,1,2,39.978362703410184,15,1251.01,0,72,55.35,4078.1,1,46.95,3228.1,1,1,54.05,3953.2,1,1,0,3,1,1,1,1,0,23,1,0,0,1,1,3-2-0-16 and Over-6,0.2,0.037500000000000006,0.06,0.06899999999999999,0.2
2,1,0,24 and Under,6 - 12,1,5 and Under,10 - 40,1.7974934703944279,-0.3616734542768459,-0.09436039720251788,0,1,3,7,1,0,0,0,2,1,1,10.82565833285428,14,,0,2,4.223939897946914,10,342.1,1,32,11.25,372.75,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,1,1,1,1,0,21,0,0,0,0,1,2-1-0-6 - 12-1,0.0625,0.01171875,0.01875,0.0215625,0.0625
2,2,0,44 - 54,6 - 12,3,5 - 10,10 - 40,2.7009047754458777,0.09318417087424394,0.6278919829883929,0,1,2,9,1,1,0,0,1,1,1,9.793553458621824,25,,1,1,31.43926072411408,10,335.71,0,64,19.1,1318.05,0,0.0,0.0,1,0,0.0,0.0,1,0,1,0,1,1,1,1,0,23,0,0,0,0,1,2-2-0-6 - 12-3,0.5,0.09375,0.15,0.1725,0.5
5,2,0,24 and Under,12 - 16,1,5 and Under,10 - 40,4.8434330284536085,-0.2888032992580553,-1.5380472967925247,0,0,1,4,1,3,0,0,3,1,1,14.235236416544904,27,,1,1,4.578678189448733,9,352.96,1,6,5.5,25.75,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,16,0,0,1,0,0,5-2-0-12 - 16-1,0.1111111111111111,0.020833333333333332,0.03333333333333333,0.03833333333333333,0.1111111111111111
3,3,0,44 - 54,12 - 16,1,5 - 10,160 - 200,9.169475080535406,9.898924045924797,5.943505658762023,1,0,1,2,1,1,0,1,6,1,0,83.18284454208104,28,,1,3,7.270484274821361,8,990.67,1,32,7.15,228.55,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,21,0,0,0,0,1,3-3-0-12 - 16-1,0.0625,0.01171875,0.01875,0.0215625,0.0625
2,4,0,34 - 44,12 - 16,2,5 and Under,10 - 40,17.64154899566199,1.06257358323852,3.318956659856477,1,1,2,1,1,0,0,0,4,0,0,14.176332881210586,34,,1,4,6.0085662610395,7,115.93,0,7,7.8,58.4,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,20,0,1,0,0,0,2-4-0-12 - 16-2,0.0625,0.01171875,0.01875,0.0215625,0.0625
3,2,1,24 - 34,16 and Over,6,5 and Under,10 - 40,1.8704612326452605,1.0560059606050318,0.3162377609003512,0,1,5,1,1,0,0,1,3,1,0,15.715845429530983,26,,1,3,7.76776893000933,3,41.67,0,15,5.6,79.65,1,32.2,458.25,0,0,0.0,0.0,1,0,0,4,0,0,0,1,0,20,1,1,1,0,0,3-2-1-16 and Over-6,0.2,0.037500000000000006,0.06,0.06899999999999999,0.2
4,2,0,24 and Under,12 - 16,5,5 and Under,10 - 40,1.265957336183831,0.3140367117396709,-0.7294122797422475,0,0,4,0,0,0,0,0,4,0,1,8.440797263225814,29,,0,5,-0.5700480999909002,9,344.4,1,5,6.55,26.65,0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,29,1,1,1,0,0,4-2-0-12 - 16-5,0.16666666666666666,0.03125,0.049999999999999996,0.057499999999999996,0.16666666666666666
1,5,0,24 and Under,12 - 16,2,5 and Under,40 - 80,10.76102749248702,0.6501686808227264,3.1689302687385053,1,1,5,9,2,0,0,1,4,1,0,25.462809583127736,34,,0,1,5.487016469397539,9,505.46,0,39,5.05,195.95,1,29.2,1053.85,0,1,33.6,1315.25,1,1,1,4,0,0,0,0,1,17,1,1,1,1,0,1-5-0-12 - 16-2,0.3333333333333333,0.0625,0.09999999999999999,0.11499999999999999,0.3333333333333333
3,2,1,34 - 44,16 and Over,2,5 and Under,40 - 80,8.062686754119389,0.5009770259070694,3.2321381368254656,0,0,1,2,0,2,0,1,2,1,0,15.449718998759359,26,,0,1,-2.4444959944037197,12,769.35,1,2,2.65,5.2,1,19.5,12.05,0,0,0.0,0.0,1,0,0,4,0,0,0,0,1,17,1,1,1,0,0,3-2-1-16 and Over-2,0.1,0.018750000000000003,0.03,0.034499999999999996,0.1
4,2,1,34 - 44,12 - 16,2,5 and Under,40 - 80,6.012822174463281,0.7991745592283401,1.3808899489625257,0,1,2,13,5,0,0,1,0,-1,-1,-0.5073548358222313,27,,1,4,22.663750378669466,13,501.06,1,61,25.75,1496.2,0,0.0,0.0,1,0,0.0,0.0,0,0,0,2,1,0,0,0,0,19,1,0,0,1,1,4-2-1-12 - 16-2,0.05555555555555555,0.010416666666666666,0.016666666666666666,0.019166666666666665,0.05555555555555555
2,1,1,64 and Over,12 - 16,1,20 - 25,10 - 40,6.730936163430085,1.7422810317519082,1.1698789527254772,0,0,1,9,0,0,0,1,2,0,1,15.537095106191666,22,,0,2,39.58028580327163,15,354.02,0,70,20.05,1310.4,0,0.0,0.0,1,0,0.0,0.0,1,0,0,4,0,0,0,0,0,16,1,0,1,0,1,2-1-1-12 - 16-1,0.037037037037037035,0.006944444444444444,0.01111111111111111,0.012777777777777777,0.037037037037037035
5,5,1,44 - 54,6 - 12,1,10 - 15,40 - 80,3.6290810162696587,0.11587123844292557,2.855276408729193,0,1,2,12,2,0,0,1,2,1,1,28.012974805935208,24,,1,3,6.19556531745657,10,294.17,0,21,4.6,96.75,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1,0,1,1,0,23,0,0,0,0,0,5-5-1-6 - 12-1,0.09090909090909091,0.017045454545454544,0.02727272727272727,0.031363636363636364,0.09090909090909091
5,1,1,64 and Over,6 - 12,6,25 and Over,10 - 40,4.285206263228405,-0.22361350281571415,0.9844892143970778,0,1,2,1,0,1,0,1,2,1,0,12.175371917232926,17,,0,2,33.69651959326774,11,240.77,0,65,27.8,1857.85,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,1,1,1,1,0,27,0,0,0,0,1,5-1-1-6 - 12-6,1.0,0.1875,0.3,0.345,1.0
2,4,0,54 - 64,12 - 16,2,5 - 10,10 - 40,2.3885076917431305,0.35724515345016855,0.8555680697666356,0,1,2,5,0,0,0,0,2,1,0,34.730100937479115,36,,1,2,1.2346827353806145,10,171.22,0,2,2.55,4.3,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,0,1,1,0,0,2-4-0-12 - 16-2,0.0625,0.01171875,0.01875,0.0215625,0.0625
2,1,0,44 - 54,16 and Over,5,5 - 10,40 - 80,0.8289520231270813,1.2223859824378915,3.476644954518017,0,0,1,1,0,1,0,0,2,1,0,36.502722984750996,11,,1,1,21.459310048434023,10,493.3,0,43,9.0,383,0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,1,24,1,1,1,0,1,2-1-0-16 and Over-5,0.14285714285714285,0.026785714285714284,0.04285714285714285,0.04928571428571428,0.14285714285714285
1,1,1,54 - 64,12 - 16,5,35 and Over,250 - 300,14.240342588348593,24.46216373643922,18.956837988268404,1,0,1,8,0,1,0,1,3,1,1,89.10753134602058,18,,1,4,35.16228884754251,8,310.7,0,69,17.15,1137.35,0,0.0,0.0,1,0,0.0,0.0,1,0,0,0,1,1,1,1,0,17,0,0,0,0,1,1-1-1-12 - 16-5,0.08333333333333333,0.015625,0.024999999999999998,0.028749999999999998,0.08333333333333333
2,1,1,24 and Under,16 and Over,2,5 and Under,10 - 40,7.570417266227839,0.26178103335378494,-0.0918543303103806,0,1,4,2,0,1,0,1,2,0,1,10.107066208932906,25,,0,1,7.3461981486490435,12,987.69,1,50,12.95,649.5,1,39.6,1806.35,1,0,0.0,0.0,1,1,0,2,1,0,0,0,1,23,1,1,1,0,1,2-1-1-16 and Over-2,0.05,0.009375000000000001,0.015,0.017249999999999998,0.05
2,1,0,34 - 44,12 - 16,3,5 - 10,160 - 200,10.097587489212778,5.201667084305583,13.274687393816233,0,0,1,5,1,0,0,1,3,1,0,71.43022234779906,22,,1,1,16.760614097857193,8,1079.63,1,37,6.75,257.75,1,22.45,800.2,0,0,0.0,0.0,1,0,0,2,0,0,0,0,1,22,1,1,0,0,1,2-1-0-12 - 16-3,0.08333333333333333,0.015625,0.024999999999999998,0.028749999999999998,0.08333333333333333
2,4,0,24 and Under,12 - 16,3,5 and Under,10 - 40,11.53623804991951,0.5101378328692704,1.0843702536500048,1,0,4,0,0,0,0,0,2,0,1,5.659118132698149,18,,1,2,6.782091654999604,17,371.0,0,24,7.0,176.45,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,20,0,0,1,0,1,2-4-0-12 - 16-3,0.2,0.037500000000000006,0.06,0.06899999999999999,0.2
2,1,0,34 - 44,16 and Over,1,5 and Under,40 - 80,18.788122840605446,1.608249971572674,6.466673484900581,1,1,4,12,1,0,0,1,0,-1,-1,-0.5138964887666759,16,,0,1,12.599460001132067,9,385.24,0,35,7.05,243.95,0,0.0,0.0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,15,0,1,0,0,0,2-1-0-16 and Over-1,0.125,0.0234375,0.0375,0.043125,0.125
3,3,0,24 and Under,12 - 16,1,5 and Under,40 - 80,3.1995333390304026,1.2137112274507509,1.4263819803662436,0,1,6,2,2,0,0,1,2,1,1,21.171043648678086,27,,0,5,0.5251160270047407,19,1111.54,0,3,3.55,11.4,1,27.25,59.8,1,1,34.7,49.05,0,0,0,4,1,0,1,1,0,27,1,1,0,1,0,3-3-0-12 - 16-1,0.0625,0.01171875,0.01875,0.0215625,0.0625
4,1,1,34 - 44,16 and Over,2,5 and Under,40 - 80,7.5760508311084545,2.868607798553689,2.5153801244479252,0,0,1,1,1,0,0,1,2,1,0,38.04708021209364,27,,1,4,14.853828189906462,9,139.6,0,28,10.2,271.5,1,45.25,1197.25,1,1,47.25,1351.15,0,0,1,3,1,1,1,1,1,21,1,1,1,1,1,4-1-1-16 and Over-2,0.1,0.018750000000000003,0.03,0.034499999999999996,0.1
3,1,0,24 - 34,12 - 16,2,5 and Under,10 - 40,10.70843609277238,1.0761259088624755,1.3166339552651463,1,0,1,0,0,0,0,1,1,1,0,11.612765716059453,31,,1,4,3.754031106152966,13,287.71,1,7,3.55,19,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3-1-0-12 - 16-2,0.09090909090909091,0.017045454545454544,0.02727272727272727,0.031363636363636364,0.09090909090909091
3,3,0,34 - 44,12 - 16,5,10 - 15,40 - 80,12.327208386865214,0.6618246141027418,6.007512685851729,0,1,6,0,0,0,0,1,2,1,1,15.632502282958194,31,,0,3,9.808598768733292,8,187.42,1,22,7.4,153.65,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,1,1,1,1,0,14,0,1,0,0,0,3-3-0-12 - 16-5,0.5,0.09375,0.15,0.1725,0.5
4,4,1,54 - 64,16 and Over,5,15 - 20,250 - 300,13.780960324905822,17.835850341544994,13.200677396667432,1,1,4,5,3,2,0,0,2,1,1,88.59484253466384,29,,1,4,21.30946937315505,7,234.38,1,49,12.45,573.75,0,0.0,0.0,1,1,40.6,1851.35,1,0,1,0,1,1,0,1,1,21,1,0,0,0,1,4-4-1-16 and Over-5,0.3333333333333333,0.0625,0.09999999999999999,0.11499999999999999,0.3333333333333333
2,4,1,34 - 44,12 - 16,3,5 and Under,10 - 40,2.132524088849389,0.4963457284716253,-1.8846254787482937,1,0,3,9,0,1,0,1,4,0,1,10.188853846768051,31,,1,1,1.9186450802008523,10,251.2,1,3,2.1,4.7,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,17,1,0,0,0,0,2-4-1-12 - 16-3,0.3333333333333333,0.0625,0.09999999999999999,0.11499999999999999,0.3333333333333333
4,4,0,44 - 54,12 - 16,3,15 - 20,40 - 80,3.539848488684793,1.5266528712940988,1.8683308108521772,0,0,2,3,1,2,0,0,3,1,1,35.72049367270459,28,,1,3,25.99762772892128,2,42.12,1,53,19.35,1061.95,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,1,0,20,0,1,0,0,0,4-4-0-12 - 16-3,0.1,0.018750000000000003,0.03,0.034499999999999996,0.1
